"gene_id","symbol","has_symbol","approved_symbol","has_entrez","chr","start","end","strand","width","gene_biotype","in_ensembl","retired","pass_biotype","is_coding","complete_orf","multi_exon","n_tx","max_exons","has_ccds","min_tsl","has_appris_principal","has_gencode_basic","overlaps_full","nested_in_full","overlaps_keep","nested_in_keep","confidence_tier","keep","keep_no_nested","keep_high_medium","keep_high_medium_no_nested","keep_high","keep_high_no_nested"
"ENSG00000259458","MGC15885",TRUE,TRUE,TRUE,"chr15",62637172,62645291,"-",8120,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,FALSE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000259459","LINC02568",TRUE,TRUE,FALSE,"chr15",63390136,63438320,"+",48185,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,7,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259460",NA,FALSE,FALSE,FALSE,"chr15",37099339,37100173,"+",835,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259461","ANP32BP3",TRUE,TRUE,FALSE,"chr15",81117635,81118340,"-",706,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259462","CPEB1-AS1",TRUE,TRUE,TRUE,"chr15",82647770,82692820,"+",45051,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,4,FALSE,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259463",NA,FALSE,FALSE,FALSE,"chr15",41011597,41013300,"+",1704,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259464","SNRPCP18",TRUE,TRUE,FALSE,"chr15",101562536,101562974,"+",439,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259465","AHCYP7",TRUE,TRUE,FALSE,"chr15",50417385,50418692,"+",1308,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259466","NPM1P47",TRUE,TRUE,FALSE,"chr15",62082450,62083305,"-",856,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259467","NDUFAF4P1",TRUE,TRUE,FALSE,"chr15",49156329,49156847,"+",519,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259468",NA,FALSE,FALSE,FALSE,"chr15",34255286,34257832,"+",2547,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259469",NA,FALSE,FALSE,FALSE,"chr15",48729080,48729844,"-",765,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259470","KRT8P9",TRUE,TRUE,FALSE,"chr15",70858714,70860162,"+",1449,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259471","LINC01169",TRUE,TRUE,TRUE,"chr15",66582190,66685794,"+",103605,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,5,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259473","LINC02205",TRUE,TRUE,TRUE,"chr15",70503907,70505928,"-",2022,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259474",NA,FALSE,FALSE,FALSE,"chr15",78480057,78481820,"-",1764,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259475","SYNM-AS1",TRUE,TRUE,FALSE,"chr15",98954149,99105824,"-",151676,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,FALSE,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259476",NA,FALSE,FALSE,FALSE,"chr15",58521311,58523371,"+",2061,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259477",NA,FALSE,FALSE,FALSE,"chr15",57979716,57980646,"-",931,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259478",NA,FALSE,FALSE,TRUE,"chr15",97982509,97991142,"-",8634,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259479","SORD2P",TRUE,TRUE,FALSE,"chr15",44826371,44884694,"-",58324,"transcribed_unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,10,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259481","RORA-AS3",TRUE,TRUE,FALSE,"chr15",61181249,61195938,"+",14690,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000259482","RORA-AS2",TRUE,TRUE,TRUE,"chr15",60681569,60686888,"+",5320,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000259483",NA,FALSE,FALSE,FALSE,"chr14",56303490,56310761,"-",7272,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,FALSE,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259485","LINC02253",TRUE,TRUE,TRUE,"chr15",97295881,97432094,"+",136214,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,FALSE,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259488","DUT-AS1",TRUE,TRUE,FALSE,"chr15",48312353,48331856,"-",19504,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,3,FALSE,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259489","KRT18P47",TRUE,TRUE,FALSE,"chr15",88960070,88961046,"+",977,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259490","IGHV3OR15-7",TRUE,TRUE,FALSE,"chr15",19987656,19988117,"-",462,"IG_V_gene",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,2,FALSE,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259493","TFDP1P3",TRUE,TRUE,FALSE,"chr15",79559256,79560304,"-",1049,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259494","MRPL46",TRUE,TRUE,TRUE,"chr15",88459476,88467419,"-",7944,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,5,4,TRUE,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259495","ARNT2-DT",TRUE,TRUE,TRUE,"chr15",80344853,80403575,"-",58723,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259496","GEMIN8P1",TRUE,TRUE,FALSE,"chr15",69803316,69804046,"-",731,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259498","TPM1-AS",TRUE,TRUE,FALSE,"chr15",63046034,63049387,"-",3354,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,FALSE,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000259499",NA,FALSE,FALSE,FALSE,"chr15",44387320,44390451,"-",3132,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259500","KRT8P24",TRUE,TRUE,FALSE,"chr15",48971803,48973361,"+",1559,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259502",NA,FALSE,FALSE,FALSE,"chr14",67610986,67613864,"+",2879,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259503",NA,FALSE,FALSE,FALSE,"chr15",70321576,70326742,"+",5167,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259504",NA,FALSE,FALSE,FALSE,"chr15",69278675,69295322,"+",16648,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,4,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259505",NA,FALSE,FALSE,FALSE,"chr15",33990686,33992048,"+",1363,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259507",NA,FALSE,FALSE,FALSE,"chr15",98466840,98467412,"+",573,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259508",NA,FALSE,FALSE,FALSE,"chr14",102770040,102774791,"-",4752,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,FALSE,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259509",NA,FALSE,FALSE,FALSE,"chr15",46827526,46827958,"+",433,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259511","UBE2Q2P16",TRUE,TRUE,FALSE,"chr15",84172490,84182234,"+",9745,"transcribed_unprocessed_pseudogene",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,3,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259512","HNRNPA1P5",TRUE,TRUE,FALSE,"chr15",67627852,67629135,"+",1284,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259513","CYCSP38",TRUE,TRUE,FALSE,"chr15",60558080,60558401,"+",322,"transcribed_processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259514",NA,FALSE,FALSE,FALSE,"chr15",76339609,76342063,"-",2455,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259515","CDC42BPB-AS1",TRUE,TRUE,FALSE,"chr14",102933574,102937177,"+",3604,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000259516","ANP32AP1",TRUE,TRUE,TRUE,"chr15",35181799,35238197,"+",56399,"transcribed_processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,FALSE,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259517","LINC02169",TRUE,TRUE,TRUE,"chr16",54245618,54270746,"-",25129,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,FALSE,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259518","LINC01583",TRUE,TRUE,TRUE,"chr15",82088594,82097694,"+",9101,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,6,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259519",NA,FALSE,FALSE,FALSE,"chr15",45170344,45199958,"+",29615,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259520","SLC28A2-AS1",TRUE,TRUE,TRUE,"chr15",45251580,45279251,"-",27672,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,4,FALSE,2,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"high",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"ENSG00000259521","INO80-AS1",TRUE,TRUE,FALSE,"chr15",41016807,41027893,"+",11087,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,4,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000259522",NA,FALSE,FALSE,FALSE,"chr14",24180395,24190416,"-",10022,"protein_coding",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,31,FALSE,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"low",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259523",NA,FALSE,FALSE,FALSE,"chr15",29822631,29824081,"+",1451,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259525","GCSHP2",TRUE,TRUE,FALSE,"chr14",103184204,103185039,"+",836,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259527","LINC00052",TRUE,TRUE,TRUE,"chr15",87576929,87579866,"+",2938,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000259528",NA,FALSE,FALSE,FALSE,"chr15",73255334,73256109,"-",776,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259529",NA,FALSE,FALSE,FALSE,"chr14",24151218,24167402,"+",16185,"protein_coding",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,21,TRUE,2,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259530",NA,FALSE,FALSE,TRUE,"chr15",61598514,61605241,"+",6728,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259531",NA,FALSE,FALSE,FALSE,"chr15",49365124,49366685,"-",1562,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259532",NA,FALSE,FALSE,FALSE,"chr15",70748932,70754177,"+",5246,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259533",NA,FALSE,FALSE,FALSE,"chr17",63885851,63886051,"+",201,"transcribed_unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259534",NA,FALSE,FALSE,FALSE,"chr15",96448842,96449749,"+",908,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259535","RPL21P12",TRUE,TRUE,FALSE,"chr14",103148597,103149408,"+",812,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259536",NA,FALSE,FALSE,FALSE,"chr15",40488041,40558019,"+",69979,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,4,FALSE,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259538","UBE2Q2P11",TRUE,TRUE,FALSE,"chr15",84412773,84421837,"-",9065,"transcribed_unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259539",NA,FALSE,FALSE,FALSE,"chr15",45152664,45167526,"-",14863,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259540",NA,FALSE,FALSE,FALSE,"chr15",100558677,100559798,"+",1122,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,FALSE,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259541","POU2F3-AS1",TRUE,TRUE,TRUE,"chr11",120249759,120265932,"-",16174,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,8,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"high",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
"ENSG00000259542",NA,FALSE,FALSE,FALSE,"chr15",96393146,96405189,"-",12044,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,4,3,FALSE,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259543",NA,FALSE,FALSE,FALSE,"chr15",81427448,81755217,"+",327770,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,FALSE,4,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259544",NA,FALSE,FALSE,FALSE,"chr15",85726115,85727227,"-",1113,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259545","RPL15P19",TRUE,TRUE,FALSE,"chr15",49177610,49178741,"-",1132,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259546",NA,FALSE,FALSE,FALSE,"chr15",80896190,80948867,"-",52678,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,FALSE,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259547","CYCSP2",TRUE,TRUE,FALSE,"chr15",41108878,41109178,"+",301,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259548",NA,FALSE,FALSE,FALSE,"chr15",79832466,79833554,"-",1089,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259550","HNRNPA1P74",TRUE,TRUE,FALSE,"chr15",54320731,54321565,"-",835,"processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259551",NA,FALSE,FALSE,FALSE,"chr15",84500378,84502381,"+",2004,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259553",NA,FALSE,FALSE,FALSE,"chr15",101959848,101961408,"-",1561,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,FALSE,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"medium",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"ENSG00000259554",NA,FALSE,FALSE,FALSE,"chr15",47274183,47275164,"+",982,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259555",NA,FALSE,FALSE,FALSE,"chr15",78625895,78628193,"+",2299,"lncRNA",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,FALSE,2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"medium",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"ENSG00000259556",NA,FALSE,FALSE,FALSE,"chr15",51919073,51930627,"-",11555,"transcribed_unprocessed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,9,FALSE,NA,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"ENSG00000259557","HMGN1P26",TRUE,TRUE,FALSE,"chr15",62362029,62362331,"-",303,"transcribed_processed_pseudogene",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"excluded",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
